NMSG,CPU_MAX,CPU_AVG,ANOMALY
416622.0,5.22,3.75,0.0
391318.0,7.25,6.13,0.0
277692.0,7.54,4.64,0.0
176078.0,100.0,3.8,0.0
113185.0,3.24,2.22,0.0
92630.0,3.64,1.77,0.0
56159.0,1.64,1.06,0.0
84595.0,1.8,1.27,0.0
67563.0,2.96,1.16,0.0
85824.0,1.76,1.16,0.0
184602.0,2.71,1.82,0.0
436806.0,5.49,3.68,0.0
835583.0,9.15,6.77,0.0
1173257.0,10.66,8.81,0.0
1241279.0,11.08,9.5,0.0
1074171.0,10.08,8.24,0.0
717920.0,6.97,5.87,0.0
685703.0,6.69,5.7,0.0
701512.0,6.88,5.93,0.0
812315.0,7.88,6.42,0.0
1002628.0,10.08,7.82,0.0
1122327.0,10.23,8.66,0.0
971923.0,9.42,7.63,0.0
552427.0,6.48,4.56,0.0
420424.0,5.06,3.71,0.0
375149.0,6.86,4.3,0.0
265889.0,5.08,2.73,0.0
167059.0,2.74,2.04,0.0
103551.0,2.99,2.22,0.0
99258.0,2.12,1.43,0.0
60158.0,2.63,1.43,0.0
83529.0,1.64,1.17,0.0
54661.0,2.7,1.22,0.0
80545.0,1.76,1.16,0.0
188639.0,2.99,1.91,0.0
456325.0,5.28,3.62,0.0
885425.0,8.51,6.57,0.0
1222998.0,11.02,8.98,0.0
1336891.0,11.89,10.08,0.0
1148610.0,10.91,8.77,0.0
769674.0,7.31,6.1,0.0
683676.0,6.44,5.54,0.0
675446.0,6.35,5.56,0.0
811787.0,7.54,6.39,0.0
1019600.0,10.21,8.0,0.0
1158951.0,10.66,9.21,0.0
1046863.0,9.95,8.04,0.0
592749.0,6.68,5.09,0.0
464003.0,5.07,4.24,0.0
426693.0,7.37,4.81,0.0
296867.0,5.46,3.19,0.0
177207.0,2.93,2.2,0.0
104848.0,2.71,2.22,0.0
89434.0,2.17,1.57,0.0
46516.0,2.53,1.41,0.0
83572.0,2.0,1.28,0.0
67305.0,2.7,1.29,0.0
88365.0,2.04,1.43,1.0
190274.0,2.91,1.95,0.0
466463.0,5.6,3.82,0.0
886271.0,8.59,6.73,0.0
1252568.0,10.95,9.18,0.0
1318835.0,11.48,10.14,0.0
1120151.0,10.61,8.89,0.0
763237.0,7.63,6.42,0.0
671582.0,6.72,5.93,0.0
686729.0,6.79,5.82,0.0
792931.0,7.74,6.5,0.0
1019327.0,10.31,8.07,0.0
1165897.0,10.43,9.0,1.0
1013530.0,10.61,9.22,0.0
589513.0,8.35,6.99,0.0
472901.0,7.02,5.91,0.0
435954.0,8.54,5.53,0.0
301372.0,5.31,3.21,0.0
167844.0,2.94,2.21,0.0
90196.0,3.06,2.22,0.0
91729.0,2.16,1.56,0.0
48391.0,2.53,1.37,0.0
71686.0,1.68,1.26,0.0
60786.0,3.24,1.25,0.0
90356.0,2.18,1.42,0.0
187254.0,2.75,1.97,0.0
485018.0,5.47,3.98,0.0
873066.0,9.0,6.93,0.0
1218690.0,11.26,9.39,0.0
1306720.0,11.78,10.24,0.0
1144193.0,11.08,8.95,0.0
779150.0,7.61,6.39,0.0
692886.0,6.64,5.8,0.0
690373.0,100.0,7.33,0.0
806217.0,7.79,6.57,0.0
1034788.0,10.36,8.16,0.0
1141268.0,10.6,9.07,0.0
1002775.0,9.98,7.97,0.0
586910.0,6.31,5.0,0.0
486037.0,5.18,4.33,0.0
437228.0,7.45,4.87,0.0
317006.0,5.15,3.22,0.0
181915.0,3.04,2.26,0.0
119079.0,2.58,2.16,0.0
99529.0,2.26,1.42,0.0
51254.0,1.54,1.05,0.0
72714.0,2.69,1.46,1.0
63117.0,2.71,1.19,0.0
94754.0,2.01,1.37,0.0
196037.0,2.49,1.76,1.0
487772.0,5.19,3.54,0.0
917881.0,8.41,6.4,0.0
1056423.0,10.55,8.65,0.0
650720.0,11.28,9.56,0.0
710199.0,6.09,5.37,0.0
713371.0,6.15,5.34,0.0
842070.0,7.34,6.13,0.0
1064127.0,9.42,7.64,0.0
1223490.0,9.66,8.42,0.0
1032740.0,9.09,7.41,0.0
623767.0,6.29,4.71,0.0
508790.0,4.66,4.05,0.0
478226.0,7.19,4.81,0.0
337892.0,5.65,3.21,0.0
212907.0,3.19,2.37,0.0
135208.0,3.21,2.44,0.0
115429.0,2.53,1.91,0.0
68823.0,2.57,1.34,0.0
72963.0,1.63,1.22,0.0
58598.0,2.57,1.23,0.0
79735.0,2.38,1.37,0.0
173383.0,2.5,1.82,0.0
488995.0,5.01,3.51,0.0
1028297.0,8.62,6.86,0.0
1327631.0,11.09,9.11,0.0
1466352.0,11.54,10.08,0.0
1194198.0,10.4,8.59,0.0
794220.0,6.84,5.93,0.0
711946.0,6.0,5.35,0.0
690315.0,5.89,5.14,0.0
771849.0,6.67,5.64,0.0
947415.0,8.34,6.86,0.0
1085967.0,8.97,7.73,0.0
1005258.0,8.9,7.22,0.0
633058.0,6.1,4.87,0.0
511332.0,5.07,4.13,0.0
498540.0,5.59,4.22,0.0
370404.0,5.14,3.31,0.0
235514.0,3.28,2.46,0.0
148600.0,2.74,2.29,0.0
122944.0,2.7,1.96,0.0
71820.0,2.79,1.34,0.0
75500.0,1.89,1.24,0.0
59577.0,2.82,1.29,0.0
67103.0,2.3,1.56,0.0
148626.0,2.4,1.79,0.0
331345.0,3.94,2.65,0.0
662867.0,5.81,4.66,0.0
912782.0,7.43,6.3,1.0
987469.0,8.35,6.82,0.0
856490.0,7.27,6.13,0.0
595587.0,5.51,4.66,0.0
592740.0,5.83,4.86,0.0
555641.0,5.09,4.32,0.0
540835.0,4.99,4.18,0.0
605863.0,5.98,4.65,0.0
678078.0,5.74,5.12,0.0
696261.0,5.78,5.13,0.0
516307.0,5.0,4.02,0.0
463234.0,4.66,3.84,0.0
404941.0,7.22,6.23,0.0
254583.0,7.18,4.58,0.0
149162.0,2.9,1.69,0.0
95886.0,1.76,1.28,0.0
95026.0,1.78,1.21,0.0
61206.0,1.45,1.03,0.0
65562.0,1.46,1.07,0.0
62278.0,3.13,1.2,0.0
93177.0,100.0,2.9,1.0
214439.0,2.66,1.89,0.0
491443.0,4.97,3.53,0.0
870604.0,8.34,6.16,0.0
1168744.0,9.81,7.98,0.0
1249226.0,10.41,8.77,0.0
1089942.0,9.53,7.95,0.0
779884.0,7.09,5.75,0.0
674507.0,5.71,5.08,0.0
710777.0,6.0,5.22,0.0
869046.0,7.76,6.23,0.0
1115513.0,9.92,7.91,1.0
1255891.0,10.22,8.83,0.0
1053910.0,8.92,7.37,0.0
557814.0,6.23,4.28,0.0
436125.0,4.43,3.68,0.0
367212.0,6.55,4.3,0.0
253447.0,5.44,3.29,0.0
189795.0,4.24,2.85,0.0
108115.0,3.26,2.33,0.0
94004.0,2.36,1.71,0.0
57072.0,4.02,1.61,0.0
65308.0,1.78,1.1,0.0
59885.0,2.81,1.04,0.0
89412.0,1.73,1.26,0.0
207772.0,2.94,1.96,0.0
477718.0,4.96,3.66,0.0
885331.0,7.82,6.04,0.0
1211399.0,9.81,8.07,0.0
1328001.0,10.16,8.87,0.0
1124509.0,9.6,7.84,0.0
787947.0,6.94,5.81,0.0
673362.0,5.96,5.19,0.0
698402.0,6.26,5.33,0.0
898219.0,8.19,6.38,0.0
1119497.0,10.22,7.88,0.0
1258720.0,10.02,8.61,1.0
1014972.0,9.13,7.07,0.0
556457.0,5.44,4.26,0.0
428983.0,4.83,3.59,0.0
373102.0,7.15,4.21,0.0
240070.0,4.37,2.46,0.0
146563.0,2.67,1.89,0.0
96033.0,2.92,2.0,0.0
81872.0,1.89,1.4,0.0
48998.0,2.06,1.23,0.0
63818.0,1.76,1.06,0.0
68211.0,2.69,1.14,0.0
89433.0,1.82,1.2,0.0
211577.0,2.78,2.03,0.0
475345.0,4.87,3.43,0.0
873897.0,7.38,5.85,0.0
1153608.0,9.74,7.81,0.0
1261988.0,10.35,8.8,0.0
1106099.0,9.81,8.0,0.0
798974.0,7.71,6.21,0.0
698990.0,6.04,5.31,0.0
685367.0,6.29,5.23,1.0
875043.0,7.57,6.09,1.0
1118094.0,10.12,7.69,0.0
1281333.0,10.0,8.52,0.0
1034157.0,9.13,7.12,0.0
578168.0,5.62,4.47,0.0
453094.0,5.01,3.74,0.0
397488.0,7.54,4.59,0.0
261137.0,4.07,2.58,0.0
151502.0,2.93,1.98,0.0
96670.0,2.79,2.2,0.0
89401.0,2.17,1.62,0.0
55438.0,3.07,1.42,0.0
47126.0,1.55,1.03,0.0
64715.0,2.61,1.22,0.0
109289.0,2.43,1.5,0.0
232480.0,3.13,2.25,0.0
498914.0,4.96,3.61,0.0
398758.0,6.32,3.12,1.0
1728810.0,17.33,10.03,1.0
1515768.0,12.36,9.05,0.0
719925.0,13.0,4.94,0.0
810121.0,6.44,5.71,0.0
851938.0,7.82,6.2,0.0
1074878.0,9.9,7.67,0.0
1203684.0,9.71,8.34,1.0
978434.0,9.21,7.14,0.0
574215.0,5.96,4.46,0.0
446186.0,100.0,5.55,0.0
399960.0,6.89,4.47,0.0
252587.0,4.59,2.69,0.0
148347.0,2.76,1.96,0.0
95285.0,3.17,2.1,0.0
90355.0,2.15,1.54,0.0
53946.0,3.48,1.48,0.0
61697.0,1.74,1.17,0.0
66155.0,2.61,1.19,0.0
97292.0,2.29,1.42,1.0
218823.0,3.23,2.14,0.0
491568.0,5.49,3.71,0.0
896459.0,7.97,6.2,0.0
696299.0,14.66,5.17,0.0
1548557.0,13.28,10.27,0.0
1198762.0,10.52,8.54,0.0
885199.0,7.8,6.5,0.0
775658.0,6.84,5.83,0.0
852703.0,7.34,6.11,0.0
1073453.0,9.22,7.33,0.0
1269525.0,10.97,8.91,0.0
1408525.0,10.99,9.52,0.0
1138468.0,10.35,8.17,1.0
635881.0,6.85,5.0,0.0
481314.0,4.9,4.05,0.0
437811.0,7.04,4.75,0.0
310484.0,4.74,2.89,0.0
194532.0,2.64,2.06,0.0
127378.0,2.71,2.15,0.0
91779.0,2.6,1.6,1.0
51939.0,1.75,1.04,0.0
57412.0,1.41,0.95,1.0
63806.0,2.48,1.07,0.0
78280.0,2.32,1.35,1.0
182542.0,2.39,1.65,0.0
517657.0,5.47,3.76,0.0
1013113.0,9.22,7.06,1.0
1444058.0,11.9,9.78,0.0
1712646.0,13.07,11.37,1.0
1436317.0,12.09,10.02,0.0
914269.0,7.96,6.58,1.0
784792.0,6.68,5.97,0.0
821361.0,7.09,6.28,0.0
935254.0,8.32,7.03,1.0
1139701.0,9.91,8.18,0.0
1269302.0,10.09,8.78,0.0
1106925.0,9.61,7.89,0.0
662999.0,6.63,5.04,0.0
507160.0,4.97,4.22,0.0
466950.0,5.44,4.19,0.0
347849.0,5.1,3.2,0.0
221694.0,3.06,2.42,0.0
144357.0,2.85,2.34,0.0
119621.0,2.49,1.76,0.0
58201.0,2.25,1.08,0.0
55784.0,1.59,0.94,0.0
51244.0,2.36,0.98,0.0
67551.0,2.57,1.49,1.0
112315.0,1.83,1.29,0.0
287927.0,3.44,2.31,0.0
606478.0,5.83,4.44,0.0
889120.0,7.41,6.26,0.0
1015917.0,8.37,7.14,0.0
894269.0,8.0,6.55,0.0
605499.0,5.58,4.7,0.0
587112.0,5.49,4.72,0.0
573601.0,5.31,4.56,1.0
580015.0,5.15,4.47,0.0
662350.0,6.26,4.98,0.0
729050.0,6.17,5.43,0.0
740292.0,6.48,5.51,1.0
533964.0,5.21,4.39,0.0
459498.0,4.63,3.85,0.0
364799.0,6.23,5.63,0.0
214661.0,7.62,4.4,0.0
127919.0,2.81,1.8,0.0
87155.0,2.32,1.9,0.0
75723.0,2.87,1.55,0.0
58398.0,1.79,0.98,0.0
59124.0,1.4,0.97,0.0
64964.0,2.32,1.04,0.0
100442.0,1.75,1.22,1.0
232653.0,3.09,2.07,1.0
509241.0,5.2,3.79,0.0
851109.0,7.79,5.96,0.0
1233000.0,9.57,7.8,0.0
1282961.0,9.69,8.69,0.0
1160212.0,100.0,9.91,1.0
872418.0,8.78,6.79,0.0
789253.0,6.88,5.85,0.0
891815.0,7.04,5.93,1.0
1040634.0,8.23,6.95,0.0
1238938.0,10.77,8.63,0.0
1385861.0,11.1,9.36,0.0
1134285.0,9.89,8.05,1.0
557417.0,6.73,4.6,0.0
390903.0,4.35,3.44,0.0
324598.0,5.92,3.77,0.0
191600.0,4.38,2.3,0.0
131284.0,2.41,1.69,0.0
86572.0,2.67,1.93,0.0
77233.0,1.95,1.21,0.0
40950.0,1.37,0.96,0.0
50078.0,2.83,1.21,0.0
53057.0,2.24,0.96,0.0
101300.0,2.1,1.24,1.0
244048.0,2.87,2.1,0.0
519925.0,5.37,3.83,0.0
862725.0,7.73,6.07,0.0
1151992.0,9.65,7.85,0.0
1293565.0,9.99,8.71,0.0
1156607.0,9.73,7.97,0.0
840133.0,7.5,6.15,0.0
697343.0,5.94,5.24,0.0
749490.0,6.68,5.65,0.0
921445.0,8.3,6.61,0.0
1231707.0,10.66,8.38,0.0
1348120.0,10.82,9.16,0.0
1074860.0,9.36,7.55,0.0
557006.0,5.63,4.41,0.0
408366.0,4.22,3.56,0.0
340583.0,7.06,4.28,0.0
207918.0,3.97,2.23,0.0
153574.0,2.6,1.9,0.0
86733.0,2.48,1.92,0.0
76876.0,1.9,1.27,0.0
53126.0,2.64,1.27,0.0
61963.0,1.65,1.04,0.0
85006.0,2.71,1.21,0.0
170899.0,2.46,1.7,1.0
344883.0,4.07,2.98,0.0
667284.0,6.41,4.91,0.0
1052202.0,9.12,7.33,0.0
1326305.0,10.56,8.96,0.0
1413588.0,25.85,9.43,1.0
1237001.0,17.51,8.31,1.0
942910.0,9.03,7.0,0.0
782296.0,7.33,5.99,0.0
783953.0,6.88,5.9,0.0
988830.0,8.61,7.08,0.0
1253053.0,11.06,8.75,0.0
1427710.0,11.61,9.79,0.0
1159561.0,10.23,8.24,0.0
616180.0,6.31,4.85,0.0
455077.0,4.81,4.0,0.0
388383.0,7.77,5.07,0.0
241529.0,4.84,2.69,0.0
146932.0,2.78,1.9,0.0
92393.0,2.58,1.96,0.0
81533.0,1.9,1.35,0.0
56392.0,2.84,1.27,0.0
63533.0,1.61,1.04,1.0
80417.0,2.62,1.15,0.0
145684.0,2.21,1.59,1.0
293351.0,3.62,2.48,0.0
564568.0,5.46,4.1,0.0
965635.0,8.3,6.43,0.0
1225227.0,9.74,8.18,0.0
1300491.0,10.43,8.8,0.0
1163837.0,9.88,8.09,0.0
902959.0,7.82,6.51,0.0
758972.0,6.51,5.66,1.0
771619.0,6.72,5.68,0.0
1023657.0,9.23,7.22,0.0
1294478.0,10.95,9.06,1.0
1476732.0,11.5,9.94,1.0
1231012.0,10.44,8.52,0.0
663905.0,6.97,5.07,1.0
531384.0,5.26,4.37,1.0
442989.0,8.07,4.7,1.0
331049.0,4.82,2.93,1.0
215987.0,3.05,2.25,0.0
175450.0,3.12,2.5,0.0
166609.0,2.64,1.9,0.0
126532.0,100.0,3.37,0.0
148967.0,2.97,1.67,0.0
166766.0,3.18,1.76,0.0
221528.0,2.99,2.03,1.0
343784.0,3.88,2.69,0.0
663589.0,6.18,4.7,1.0
1073827.0,8.83,7.27,1.0
1311771.0,10.8,8.96,0.0
1435320.0,11.11,9.66,0.0
1286922.0,10.73,8.95,0.0
994389.0,8.77,7.19,0.0
821504.0,7.0,6.02,0.0
819736.0,7.03,5.94,0.0
1007780.0,8.89,7.15,0.0
1283377.0,10.96,8.93,0.0
1435844.0,10.98,9.59,1.0
1154771.0,10.13,9.03,0.0
619801.0,8.13,6.62,0.0
484296.0,6.63,5.7,0.0
420067.0,6.7,4.5,0.0
295810.0,5.87,2.94,1.0
194579.0,2.66,2.04,1.0
132181.0,2.69,2.15,0.0
101718.0,2.29,1.65,0.0
56857.0,3.7,1.15,0.0
65837.0,1.35,1.01,0.0
64897.0,2.51,1.1,0.0
85135.0,2.75,1.3,0.0
187747.0,2.47,1.73,1.0
506071.0,5.33,3.6,0.0
1033321.0,9.17,6.97,1.0
1476277.0,11.87,9.74,0.0
1726411.0,13.38,11.41,0.0
1491035.0,12.62,10.06,0.0
901495.0,8.03,6.53,0.0
789686.0,6.72,5.93,0.0
815198.0,6.86,6.01,0.0
970302.0,8.5,6.79,1.0
1170659.0,10.3,8.21,0.0
1289723.0,10.11,8.78,1.0
1109142.0,9.84,7.79,0.0
632053.0,6.36,4.82,0.0
505085.0,4.94,4.13,0.0
465141.0,5.04,4.23,0.0
349127.0,4.82,3.07,0.0
228381.0,2.87,2.24,0.0
145849.0,2.66,2.26,0.0
109888.0,2.35,1.74,0.0
70816.0,2.88,1.25,0.0
62664.0,1.83,1.18,0.0
56779.0,2.72,1.27,0.0
67446.0,4.13,2.03,1.0
125099.0,2.59,1.47,0.0
285904.0,3.45,2.35,0.0
615377.0,6.59,4.54,0.0
886968.0,7.86,6.28,1.0
974245.0,8.42,7.02,0.0
897876.0,8.06,6.46,0.0
597734.0,5.43,4.75,0.0
601182.0,5.73,4.83,0.0
597379.0,5.49,4.6,0.0
569726.0,5.12,4.47,0.0
658667.0,6.3,5.0,0.0
728982.0,6.27,5.37,0.0
726156.0,6.26,5.33,0.0
541718.0,5.14,4.22,0.0
430711.0,4.59,3.84,0.0
347928.0,6.88,5.92,0.0
204245.0,6.99,3.92,0.0
124517.0,2.25,1.63,0.0
85198.0,2.42,1.89,0.0
84961.0,2.07,1.5,0.0
54355.0,2.27,1.09,0.0
64035.0,1.34,0.99,0.0
66766.0,2.58,1.05,0.0
105491.0,1.97,1.33,1.0
241041.0,3.44,2.18,0.0
503255.0,5.63,4.02,0.0
876597.0,7.57,6.01,0.0
1106342.0,9.25,7.41,0.0
1202115.0,10.01,8.48,0.0
1113401.0,9.54,7.92,0.0
887807.0,8.28,6.55,0.0
733259.0,6.63,5.58,1.0
724400.0,6.5,5.44,1.0
889957.0,8.43,6.47,1.0
1174159.0,10.45,8.21,1.0
1356169.0,10.66,9.06,0.0
1058918.0,100.0,8.93,0.0
517626.0,5.98,4.13,0.0
370129.0,4.26,3.34,0.0
299868.0,6.29,3.78,0.0
180404.0,3.67,2.0,0.0
118246.0,2.37,1.59,0.0
81216.0,2.32,1.85,0.0
82965.0,1.96,1.39,0.0
43997.0,2.54,1.18,0.0
53358.0,1.37,0.96,0.0
65131.0,2.62,1.06,0.0
108339.0,1.85,1.27,1.0
245692.0,3.14,2.14,0.0
529838.0,5.32,3.81,1.0
880240.0,7.65,6.0,0.0
1126326.0,9.37,7.62,0.0
1257158.0,9.71,8.36,0.0
1095153.0,9.34,7.73,0.0
851149.0,7.95,6.37,0.0
728219.0,6.57,5.55,0.0
740187.0,6.78,5.64,0.0
916126.0,8.37,6.8,0.0
1211326.0,10.4,8.41,0.0
1352190.0,10.73,9.13,0.0
1085510.0,9.51,7.41,0.0
557501.0,5.52,4.24,1.0
409545.0,4.34,3.47,0.0
335216.0,6.24,4.06,0.0
199851.0,4.49,2.82,0.0
127817.0,2.87,2.17,0.0
84162.0,3.04,2.45,0.0
78736.0,1.89,1.39,0.0
44962.0,1.89,1.12,0.0
57252.0,1.4,0.97,0.0
65749.0,2.22,1.04,0.0
114291.0,1.96,1.25,0.0
246971.0,3.07,2.06,0.0
522760.0,6.33,4.0,0.0
891228.0,7.7,6.08,0.0
1112505.0,9.21,7.66,0.0
1196749.0,10.78,8.5,0.0
1090426.0,9.59,7.89,1.0
868385.0,7.99,6.5,0.0
744790.0,6.89,5.65,0.0
743299.0,6.92,5.59,0.0
931948.0,8.35,6.62,0.0
1180098.0,10.32,8.18,0.0
1313143.0,10.42,9.04,1.0
1054108.0,9.41,7.41,0.0
561316.0,5.83,4.4,0.0
416005.0,4.51,3.71,0.0
338383.0,7.73,4.57,0.0
217336.0,4.27,2.83,0.0
133120.0,2.97,2.24,0.0
87096.0,2.97,1.94,0.0
84589.0,1.91,1.35,0.0
46499.0,2.6,1.15,0.0
55853.0,1.35,0.98,0.0
66049.0,2.45,1.05,0.0
104914.0,1.71,1.22,1.0
249232.0,3.23,2.23,0.0
543930.0,5.64,4.02,0.0
853439.0,7.57,6.07,0.0
1149734.0,9.6,7.71,0.0
1189476.0,9.76,8.46,1.0
1109263.0,9.53,8.0,0.0
863454.0,7.86,6.6,1.0
744622.0,6.68,5.74,0.0
736069.0,6.4,5.61,0.0
957810.0,8.48,6.72,0.0
1203046.0,10.76,8.41,0.0
1338774.0,10.79,9.25,1.0
1091245.0,9.68,7.59,1.0
582591.0,5.72,4.45,0.0
429626.0,4.9,3.89,0.0
360930.0,7.52,4.26,0.0
223402.0,3.97,2.32,0.0
138644.0,2.32,1.74,0.0
93360.0,2.54,1.91,0.0
85654.0,1.82,1.28,0.0
47071.0,3.04,1.25,0.0
54584.0,1.72,1.02,0.0
72425.0,2.52,1.09,0.0
128562.0,2.12,1.43,0.0
266619.0,3.31,2.24,0.0
564847.0,5.87,4.09,1.0
960290.0,100.0,7.94,0.0
1218079.0,9.85,8.14,0.0
1334108.0,10.56,8.96,1.0
1196525.0,10.38,8.55,0.0
952777.0,8.67,7.06,0.0
797890.0,7.71,6.2,0.0
825252.0,7.26,6.11,0.0
1044006.0,9.17,7.41,0.0
1334637.0,11.24,9.13,0.0
1429179.0,11.12,9.72,0.0
1123117.0,9.9,7.85,0.0
614595.0,5.99,4.67,0.0
460920.0,5.11,4.0,0.0
408143.0,6.98,4.5,0.0
289785.0,4.41,2.78,0.0
197636.0,2.86,2.11,0.0
120897.0,2.71,2.11,0.0
102156.0,2.39,1.68,0.0
66713.0,2.66,1.22,0.0
66800.0,1.59,1.1,0.0
73550.0,2.38,1.22,0.0
84960.0,2.6,1.2,1.0
193656.0,2.98,1.91,0.0
526080.0,6.09,4.2,0.0
1072389.0,10.58,8.1,0.0
1462516.0,13.63,11.52,0.0
1726828.0,15.28,13.31,0.0
1509133.0,14.29,11.75,1.0
929070.0,9.4,7.71,0.0
809746.0,8.01,6.96,0.0
863961.0,7.97,7.1,0.0
1008492.0,9.98,8.02,0.0
1206514.0,11.93,9.71,0.0
1296144.0,11.51,10.01,1.0
1094610.0,10.49,8.39,0.0
643205.0,6.71,5.39,1.0
493348.0,5.19,4.28,0.0
452363.0,5.6,4.36,0.0
352357.0,5.73,3.43,0.0
228566.0,3.31,2.42,0.0
128968.0,2.99,2.22,0.0
100249.0,2.33,1.71,0.0
58254.0,2.42,1.16,1.0
72666.0,1.47,1.09,0.0
52700.0,2.25,1.02,0.0
53997.0,2.44,1.28,0.0
109520.0,1.82,1.34,0.0
303705.0,4.0,2.64,0.0
624671.0,6.24,4.85,0.0
892428.0,8.48,6.9,0.0
1007115.0,9.58,7.94,0.0
906148.0,9.16,7.24,0.0
596534.0,5.96,5.08,1.0
604601.0,6.26,5.36,0.0
586014.0,6.45,5.35,0.0
600468.0,6.05,5.24,0.0
685906.0,6.97,5.68,0.0
735743.0,6.69,5.94,1.0
720056.0,6.68,5.78,1.0
531121.0,5.29,4.47,1.0
435399.0,5.17,4.06,0.0
324916.0,6.48,5.71,0.0
190088.0,6.54,4.21,0.0
111096.0,2.38,1.62,0.0
76338.0,2.63,1.9,0.0
72106.0,2.84,1.54,0.0
43137.0,1.66,0.94,0.0
87277.0,1.63,1.25,1.0
74121.0,2.23,1.17,0.0
111034.0,1.98,1.32,1.0
250109.0,3.26,2.26,0.0
528364.0,6.14,4.34,0.0
854507.0,8.24,6.74,0.0
1071146.0,9.74,8.19,0.0
1154945.0,10.43,8.9,1.0
1056323.0,10.18,8.43,0.0
867283.0,8.16,6.92,1.0
741398.0,7.09,6.1,0.0
724131.0,6.88,5.88,0.0
923955.0,9.14,7.19,1.0
1208327.0,11.4,9.15,0.0
1383037.0,11.5,10.25,0.0
1098030.0,10.44,8.25,0.0
515250.0,5.81,4.37,0.0
359674.0,5.07,3.5,0.0
268503.0,6.8,3.87,1.0
162400.0,3.73,2.01,0.0
108580.0,2.3,1.62,0.0
78681.0,100.0,3.53,0.0
71125.0,1.88,1.3,0.0
46464.0,2.9,1.26,0.0
77349.0,1.67,1.15,0.0
65531.0,2.63,1.07,0.0
113920.0,1.87,1.31,0.0
256910.0,3.49,2.38,0.0
563042.0,6.27,4.5,0.0
913493.0,8.82,7.07,0.0
1105676.0,10.09,8.45,1.0
1178035.0,10.52,9.09,0.0
1053183.0,9.91,8.35,0.0
857539.0,8.19,6.89,0.0
711982.0,6.88,5.94,0.0
740625.0,7.0,5.99,0.0
935318.0,9.1,7.39,0.0
1231322.0,11.65,9.47,0.0
1376478.0,11.76,10.42,1.0
1076907.0,10.5,8.26,0.0
537030.0,5.87,4.56,0.0
374545.0,4.95,3.58,0.0
299000.0,6.67,3.92,0.0
191498.0,3.58,2.2,0.0
113690.0,2.4,1.6,0.0
74980.0,2.55,1.86,0.0
78553.0,1.86,1.29,0.0
49317.0,2.6,1.26,0.0
59654.0,1.37,1.0,0.0
64961.0,2.24,1.05,0.0
115830.0,1.86,1.34,1.0
279227.0,3.31,2.4,0.0
602641.0,6.22,4.42,0.0
909392.0,8.62,6.77,0.0
1122669.0,9.49,8.03,0.0
1243933.0,9.88,8.52,0.0
1122369.0,9.58,8.1,0.0
925933.0,8.67,7.01,0.0
739466.0,7.06,5.81,0.0
769153.0,7.16,5.75,0.0
973965.0,8.94,6.91,0.0
1242441.0,10.91,8.79,0.0
1393502.0,11.22,9.53,0.0
1105056.0,9.81,7.73,0.0
574511.0,5.71,4.41,0.0
382956.0,4.64,3.47,0.0
294041.0,6.87,4.05,0.0
202438.0,3.6,2.12,0.0
118407.0,2.59,1.58,0.0
66245.0,2.42,1.75,0.0
145096.0,2.42,1.69,0.0
99524.0,2.77,1.68,1.0
124112.0,2.31,1.58,0.0
117923.0,2.78,1.55,1.0
122285.0,2.13,1.31,0.0
263640.0,3.29,2.23,0.0
597798.0,6.17,4.33,0.0
928908.0,8.49,6.63,0.0
1126012.0,9.66,7.82,0.0
1155930.0,9.83,8.06,0.0
1063478.0,8.61,7.19,0.0
881268.0,8.08,6.55,0.0
728482.0,7.11,5.91,0.0
781554.0,6.89,5.74,0.0
945556.0,8.72,6.82,0.0
1245803.0,10.99,8.52,0.0
1352697.0,10.85,9.25,0.0
1031526.0,9.36,7.19,0.0
527475.0,5.07,3.94,0.0
358917.0,5.03,3.12,0.0
287649.0,5.75,3.44,0.0
198667.0,3.22,2.04,0.0
122243.0,2.48,1.53,0.0
80905.0,2.18,1.7,0.0
95858.0,1.99,1.18,0.0
70432.0,2.12,1.24,0.0
63674.0,2.34,1.0,0.0
55323.0,1.94,0.94,0.0
112032.0,1.74,1.09,0.0
271391.0,3.17,2.0,0.0
590100.0,5.68,3.97,0.0
949909.0,8.14,6.23,0.0
1158686.0,9.39,7.74,1.0
1266692.0,10.0,8.36,0.0
1122106.0,9.33,7.7,0.0
872472.0,7.87,6.3,0.0
793691.0,6.63,5.68,0.0
827875.0,6.96,5.76,0.0
1027572.0,100.0,8.51,0.0
1314898.0,10.64,8.64,1.0
1430144.0,10.9,9.35,1.0
1170971.0,9.69,7.63,0.0
593527.0,6.13,4.32,0.0
446828.0,4.66,3.53,0.0
372889.0,6.34,3.97,0.0
283302.0,4.39,2.62,0.0
196386.0,2.68,1.92,0.0
130035.0,2.45,2.02,0.0
115273.0,2.3,1.53,0.0
63878.0,2.38,1.04,0.0
66637.0,1.28,0.89,0.0
63316.0,1.62,0.98,0.0
82192.0,2.44,1.01,1.0
197689.0,2.35,1.6,0.0
522504.0,5.54,3.66,0.0
1060769.0,9.05,6.94,0.0
1490537.0,11.77,9.9,0.0
1704356.0,13.04,11.37,0.0
1445382.0,12.18,9.93,0.0
894421.0,7.84,6.44,0.0
778871.0,7.13,5.96,0.0
819986.0,7.03,6.11,0.0
973234.0,8.63,7.03,0.0
1209278.0,10.4,8.43,0.0
1277506.0,10.13,8.93,0.0
